ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,ContieneAccesibilidad
Comunidad Valenciana,Alicante,Ayuntamiento de San Miguel de Salinas,http://www.ayuntamientosanmiguel.com,N
Comunidad Valenciana,Alicante,Ayuntamiento de Sanet y Negrals,http://www.sanetynegrals.es/,N
Comunidad Valenciana,Alicante,Ayuntamiento de Sant Joan d'Alacant,https://www.santjoandalacant.es/es,N
Comunidad Valenciana,Alicante,Ayuntamiento de Sant Vicent del Raspeig,http://www.raspeig.org,N
Comunidad Valenciana,Alicante,Ayuntamiento de Santa Pola,https://www.santapola.es,N
Comunidad Valenciana,Alicante,Ayuntamiento de Sella,http://www.sella.es,N
Comunidad Valenciana,Alicante,Ayuntamiento de Senija,http://www.senija.es,N
Comunidad Valenciana,Alicante,Ayuntamiento de Tàrbena,http://www.tarbena.es/,N
Comunidad Valenciana,Alicante,Ayuntamiento de Teulada,http://www.teuladamoraira.org/,N
Comunidad Valenciana,Alicante,Ayuntamiento de Tibi,http://www.tibi.es,S
Comunidad Valenciana,Alicante,Ayuntamiento de Tollos,http://www.tollos.es,N
Comunidad Valenciana,Alicante,Ayuntamiento de Tormos,http://www.tormos.es,N
Comunidad Valenciana,Alicante,Ayuntamiento de TorreManzanas/La Torre de Les Maçanes,http://www.torremanzanas.es,N
Comunidad Valenciana,Alicante,Ayuntamiento de Torrevieja,https://torrevieja.es/es,S
Comunidad Valenciana,Alicante,Ayuntamiento de Vall de Ebo,http://www.lavalldebo.org,N
Comunidad Valenciana,Alicante,Ayuntamiento de Xaló,http://www.xalo.org,N
Comunidad Valenciana,Castellón,Ayuntamiento de Aín,http://www.ajuntamentdain.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Albocàsser,http://www.albocasser.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Alcala de Xivert,http://www.alcaladexivert.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Alfondeguilla,http://www.alfondeguilla.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Algimia de Almonacid,http://www.algimiadealmonacid.com,N
Comunidad Valenciana,Castellón,Ayuntamiento de Almassora,http://www.almassora.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Almedijar,http://www.almedijar.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Almenara,http://www.almenara.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Altura,http://www.altura.es/,S
Comunidad Valenciana,Castellón,Ayuntamiento de Ares del Maestrat,http://www.aresdelmaestrat.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Artana,http://www.artana.es,E
Comunidad Valenciana,Castellón,Ayuntamiento de Atzeneta del Maestrat,http://www.atzenetadelmaestrat.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Azuebar,http://www.azuebar.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Barracas,http://www.barracas.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Bejis,http://www.bejis.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Benafigos,http://www.benafigos.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Benicarlo,http://www.ajuntamentdebenicarlo.org,S
Comunidad Valenciana,Castellón,Ayuntamiento de Benicassim,http://ayto.benicassim.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Benlloch,https://benlloc.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Borriana,https://www.burriana.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Borriol,http://www.borriol.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Calig,http://www.calig.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Canet Lo Roig,http://www.canetloroig.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Castell de Cabres,http://www.castelldecabres.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Castellfort,http://www.castellfort.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Cati,http://www.cati.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Caudiel,http://www.caudiel.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Cervera del Maestre,http://www.cerveradelmaestre.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Chilches,http://www.xilxes.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Chovar,http://www.chovar.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Cinctorres,http://www.cinctorres.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Cirat,http://www.cirat.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Cortes de Arenoso,http://www.cortesdearenoso.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Culla,http://www.culla.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Eslida,http://www.eslida.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Espadilla,http://www.espadilla.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Fanzara,http://www.fanzara.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Figueroles,http://www.figueroles.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Forcall,http://www.forcall.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Fuente la Reina,http://www.fuentelareina.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Gaibiel,http://www.gaibiel.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Geldo,http://www.geldo.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Higueras,http://www.higueras.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Jerica,http://www.jerica.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de La Jana,http://www.lajana.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de La Salzadella,http://www.lasalzadella.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de La Serratella,http://www.laserratella.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de La Torre d'En Besora,http://www.latorredenbesora.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de La Torre d'en Doménech,http://www.latorredendomenec.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de La Vall d´Uixó,http://www.lavallduixo.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de La Vall d'Alba,http://www.valldalba.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de La Vilavella,https://lavilavella.com,N
Comunidad Valenciana,Castellón,Ayuntamiento de Les Alqueries/Alquerias del Niño Perdido,http://www.lesalqueries.org,S
Comunidad Valenciana,Castellón,Ayuntamiento de Les Coves de Vinroma,http://www.lescovesdevinroma.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Les Useres,http://www.lesuseres.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Lucena del Cid,http://www.lucenadelcid.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Ludiente,http://www.ludiente.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Mata de Morella La,http://www.ajuntamentdelamata.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Matet,http://www.matet.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Moncofa,http://www.moncofa.com,N
Comunidad Valenciana,Castellón,Ayuntamiento de Montan,http://www.montan.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Morella,http://www.morella.net,S
Comunidad Valenciana,Castellón,Ayuntamiento de Navajas,http://www.navajas.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Olocau del Rey,http://www.olocaudelrey.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Onda,https://www.onda.es/ond/web_php/index.php,S
Comunidad Valenciana,Castellón,Ayuntamiento de Peñiscola,http://www.peniscola.org,S
Comunidad Valenciana,Castellón,Ayuntamiento de Pina de Montalgrao,http://www.pinademontalgrao.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Pobla Tornesa La,http://www.lapoblatornesa.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Puebla de Arenoso,http://www.puebladearenoso.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Rossell,http://www.rossell.es/web,N
Comunidad Valenciana,Castellón,Ayuntamiento de Sacañet,http://www.sacanet.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de San Rafael del Río,http://www.sanrafaeldelrio.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Santa Magdalena de Pulpis,http://www.santamagdalena.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Segorbe,http://www.segorbe.org,N
Comunidad Valenciana,Castellón,Ayuntamiento de Sierra Engarceran,http://www.sierraengarceran.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Soneja,http://www.soneja.com,N
Comunidad Valenciana,Castellón,Ayuntamiento de Sot de Ferrer,http://www.sotdeferrer.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Sueras/Suera,http://www.suera.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Tales,http://www.tales.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Teresa,http://www.teresa.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Todolella,http://www.todolella.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Toga,http://www.toga.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Toras,http://www.toras.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Toro El,http://www.eltoro.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Torralba del Pinar,http://www.torralbadelpinar.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Torreblanca,http://www.torreblanca.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Torrechiva,http://www.torrechiva.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Traiguera,http://www.traiguera.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Vall de Almonacid,http://www.valldealmonacid.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Vallat,http://www.vallat.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Vallibona,http://www.vallibona.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Vilafames,http://www.vilafames.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Vilafranca/Villafranca del Cid,http://www.ajuntamentdevilafranca.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Vilanova d'Alcolea,http://www.vilanovadalcolea.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Vilar de Canes,http://www.vilardecanes.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Vila-real,https://www.vila-real.es/portal/p_1_principal1.jsp?codResi=1&language=ca,N
Comunidad Valenciana,Castellón,Ayuntamiento de Villahermosa del Río,https://www.villahermosadelrio.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Villamalur,http://www.villamalur.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Villanueva de Viver,http://www.villanuevadeviver.es,N
Comunidad Valenciana,Castellón,Ayuntamiento de Villores,http://www.villores.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Xert,http://www.xert.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Xodos,http://www.xodos.es,S
Comunidad Valenciana,Castellón,Ayuntamiento de Zorita del Maestrazgo,http://www.zoritadelmaestrazgo.es,S
Comunidad Valenciana,Valencia,Ayuntamiento de Aielo de Malferit,https://www.aielodemalferit.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Alaquàs,https://www.alaquas.org/portada.asp,N
Comunidad Valenciana,Valencia,Ayuntamiento de Albalat del Sorells,http://www.albalatdelssorells.net/es/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Albalat dels Tarongers,https://www.albalatdelstarongers.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Albuixech,https://albuixech.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Alcàntera de Xúquer,http://www.alcanteradexuquer.es,S
Comunidad Valenciana,Valencia,Ayuntamiento de Alfafar,https://www.alfafar.es,S
Comunidad Valenciana,Valencia,Ayuntamiento de Alfara de Patriarca,http://www.alfaradelpatriarca.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Alfarp,http://www.alfarp.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Almussafes,http://www.almussafes.es/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Barx,http://www.barx.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Bellreguard,https://www.bellreguard.net,N
Comunidad Valenciana,Valencia,Ayuntamiento de Benifairó de la Valldigna,http://benifairo.org/wpbdvn/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Benifairó de les Valls,http://www.benifairovalls.com,N
Comunidad Valenciana,Valencia,Ayuntamiento de Benimodo,http://www.benimodo.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Benissanó,http://www.benisano.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Burjassot,http://www.burjassot.org,N
Comunidad Valenciana,Valencia,Ayuntamiento de Canals,http://www.canals.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Cofrentes,https://www.cofrentes.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Daimus,http://www.daimus.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Enguera,http://www.enguera.org,N
Comunidad Valenciana,Valencia,Ayuntamiento de Faura,http://www.fauraweb.net,N
Comunidad Valenciana,Valencia,Ayuntamiento de Fontanars dels Alforins,http://www.fontanarsdelsalforins.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Gandia,https://www.gandia.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Guadassuar,http://www.guadassuar.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Guardamar de La Safor,http://www.guardamardelasafor.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de L'Alcúdia,http://www.lalcudia.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Llauri,http://www.llauri.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de L'Olleria,http://www.lolleria.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Loriguilla,http://www.loriguilla.com,N
Comunidad Valenciana,Valencia,Ayuntamiento de Millares,http://www.ayuntamientomillares.es/es/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Miramar,http://www.ajumiramar.org,N
Comunidad Valenciana,Valencia,Ayuntamiento de Mislata,https://www.mislata.es/es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Montaverner,http://www.montaverner.com/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Montserrat,https://montserrat.es/ajuntament/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Museros,http://www.ajunt-museros.com/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Nàquera,http://www.naquera.com/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Paiporta,http://www.paiporta.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Palma de Gandia,http://www.palmadegandia.org,N
Comunidad Valenciana,Valencia,Ayuntamiento de Paterna,https://www.paterna.es/ca/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Picanya,http://www.picanya.org,N
Comunidad Valenciana,Valencia,Ayuntamiento de Potries,http://www.potries.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Quart de Poblet,http://www.quartdepoblet.org,S
Comunidad Valenciana,Valencia,Ayuntamiento de Riba-Roja de Túria,http://www.ayto-ribarroja.es,S
Comunidad Valenciana,Valencia,Ayuntamiento de Riola,http://www.riola.es/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Serra,http://www.serra.es/,N
Comunidad Valenciana,Valencia,Ayuntamiento de Valencia,https://www.valencia.es,S
Comunidad Valenciana,Valencia,Ayuntamiento de Vilalonga,http://www.villalonga.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Xátiva,http://www.xativa.es,N
Comunidad Valenciana,Valencia,Ayuntamiento de Xeresa,http://www.xeresa.es,N
Extremadura,Badajoz,Ayuntamiento de Acedera,http://www.acedera.es,S
Extremadura,Badajoz,Ayuntamiento de Alange,http://www.alange.es,N
Extremadura,Badajoz,Ayuntamiento de Alburquerque,https://alburquerque.es,S
Extremadura,Badajoz,Ayuntamiento de Alconera,http://www.alconera.es,S
Extremadura,Badajoz,Ayuntamiento de Aljucén,http://www.aljucen.es,S
Extremadura,Badajoz,Ayuntamiento de Almendral,http://www.almendral.es,S
Extremadura,Badajoz,Ayuntamiento de Almendralejo,https://www.almendralejo.es,S
Extremadura,Badajoz,Ayuntamiento de Arroyo de San Serván,https://arroyodesanservan.org,N
Extremadura,Badajoz,Ayuntamiento de Atalaya,http://www.atalaya.es,S
Extremadura,Badajoz,Ayuntamiento de Azuaga,http://www.azuaga.es,S
Extremadura,Badajoz,Ayuntamiento de Badajoz,https://www.aytobadajoz.es/es/ayto/portada,S
Extremadura,Badajoz,Ayuntamiento de Barcarrota,http://www.barcarrota.es,S
Extremadura,Badajoz,Ayuntamiento de Baterno,http://www.baterno.es,S
Extremadura,Badajoz,Ayuntamiento de Benquerencia de La Serena,http://www.benquerenciadelaserena.es,S
Extremadura,Badajoz,Ayuntamiento de Bodonal de La Sierra,http://www.bodonaldelasierra.es,S
Extremadura,Badajoz,Ayuntamiento de Burguillos del Cerro,http://www.burguillosdelcerro.es,N
Extremadura,Badajoz,Ayuntamiento de Cabeza del Buey,http://www.cabezadelbuey.es,S
Extremadura,Badajoz,Ayuntamiento de Cabeza La Vaca,http://www.cabezalavaca.es,N
Extremadura,Badajoz,Ayuntamiento de Calzadilla de Los Barros,http://www.calzadilladelosbarros.es,S
Extremadura,Badajoz,Ayuntamiento de Campillo de Llerena,https://campillodellerena.es,S
Extremadura,Badajoz,Ayuntamiento de Capilla,http://www.capilla.es,S
Extremadura,Badajoz,Ayuntamiento de Carmonita,http://www.carmonita.es,S
Extremadura,Badajoz,Ayuntamiento de Casas de Don Pedro,http://www.casasdedonpedro.es,S
Extremadura,Badajoz,Ayuntamiento de Castilblanco,http://www.castilblanco.es,N
Extremadura,Badajoz,Ayuntamiento de Castuera,http://www.castuera.es,S
Extremadura,Badajoz,Ayuntamiento de Cheles,http://www.cheles.es,S
Extremadura,Badajoz,Ayuntamiento de Cordobilla de Lácara,http://www.cordobilladelacara.es,S
Extremadura,Badajoz,Ayuntamiento de Corte de Peleas,http://www.cortedepeleas.es,N
Extremadura,Badajoz,Ayuntamiento de Cristina,http://www.cristina.es,S
Extremadura,Badajoz,Ayuntamiento de Entrín Bajo,http://www.entrinbajo.es,S
Extremadura,Badajoz,Ayuntamiento de Esparragalejo,http://www.esparragalejo.es,N
Extremadura,Badajoz,Ayuntamiento de Esparragosa de La Serena,http://www.esparragosadelaserena.es,S
Extremadura,Badajoz,Ayuntamiento de Esparragosa de Lares,http://www.esparragosadelares.es,S
Extremadura,Badajoz,Ayuntamiento de Feria,http://www.feria.es,S
Extremadura,Badajoz,Ayuntamiento de Fuenlabrada de Los Montes,http://www.fuenlabradadelosmontes.es,N
Extremadura,Badajoz,Ayuntamiento de Fuente de Cantos,https://www.fuentedecantos.eu,N
Extremadura,Badajoz,Ayuntamiento de Fuente del Maestre,http://www.fuentedelmaestre.es,N
Extremadura,Badajoz,Ayuntamiento de Fuentes de León,http://www.fuentesdeleon.es,S
Extremadura,Badajoz,Ayuntamiento de Garbayuela,http://www.garbayuela.es,S
Extremadura,Badajoz,Ayuntamiento de Garlitos,http://www.garlitos.es,S
Extremadura,Badajoz,Ayuntamiento de Guadiana,https://www.ayuntamientoguadiana.es,N
Extremadura,Badajoz,Ayuntamiento de Guareña,https://aytoguarena.es,N
Extremadura,Badajoz,Ayuntamiento de Helechosa de Los Montes,http://www.helechosadelosmontes.es,N
Extremadura,Badajoz,Ayuntamiento de Herrera del Duque,http://www.higueradelaserena.es,S
Extremadura,Badajoz,Ayuntamiento de Higuera de La Serena,http://www.higueradelaserena.es,S
Extremadura,Badajoz,Ayuntamiento de Higuera de Llerena,http://www.higueradellerena.es,S
Extremadura,Badajoz,Ayuntamiento de Higuera La Real,http://www.higueralareal.es,S
Extremadura,Badajoz,Ayuntamiento de Hinojosa del Valle,http://www.hinojosadelvalle.es,S
Extremadura,Badajoz,Ayuntamiento de Hornachos,http://www.hornachos.es,S
Extremadura,Badajoz,Ayuntamiento de Jerez de Los Caballeros,https://jerezcaballeros.es,N
Extremadura,Badajoz,Ayuntamiento de La Albuera,http://www.ayuntamientoalbuera.com,E
Extremadura,Badajoz,Ayuntamiento de La Codosera,http://www.lacodosera.es,S
Extremadura,Badajoz,Ayuntamiento de La Coronada,https://lacoronada.net,N
Extremadura,Badajoz,Ayuntamiento de La Garrovilla,http://www.lagarrovilla.es,N
Extremadura,Badajoz,Ayuntamiento de La Haba,http://www.lahaba.es,S
Extremadura,Badajoz,Ayuntamiento de La Morera,http://www.lamorera.es,S
Extremadura,Badajoz,Ayuntamiento de La Parra,http://www.laparra.es,S
Extremadura,Badajoz,Ayuntamiento de Lapa La,http://www.lalapa.es,S
Extremadura,Badajoz,Ayuntamiento de Llera,http://www.llera.es,S
Extremadura,Badajoz,Ayuntamiento de Lobón,http://www.lobon.es,S
Extremadura,Badajoz,Ayuntamiento de Magacela,http://www.magacela.es/,S
Extremadura,Badajoz,Ayuntamiento de Maguilla,http://www.maguilla.es,S
Extremadura,Badajoz,Ayuntamiento de Malcocinado,http://www.malcocinado.es,S
Extremadura,Badajoz,Ayuntamiento de Malpartida de La Serena,http://www.malpartidadelaserena.es,S
Extremadura,Badajoz,Ayuntamiento de Manchita,http://www.manchita.es,S
